Mouvement,Gender,Index,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc
3,0,274,1.82474,1.82367,1.82219,1.81917,1.81771,1.81794,1.82131,1.82913,1.84185,1.85918,1.83519,1.80467,1.7739,1.74266,1.71341,1.68725,1.6588,1.62527,1.58858,1.55498,1.5277,1.50571,1.48652,1.46939,1.45748,1.45189,1.45282,1.46092,1.47183,1.48167,1.48284,1.47418,1.47247,1.48531,1.50018,1.51647,1.53445,1.55341,1.57353,1.59235,1.60909,1.62813,1.64923,1.67098,1.69257,1.7145,1.73669,1.75715,1.77448,1.7877,1.79736,1.80564,1.81189,1.81631,1.82151,1.82711,1.83238,1.83839,1.84294,1.84467
3,0,275,1.7839,1.77519,1.76473,1.75299,1.74044,1.72746,1.71537,1.7055,1.69827,1.69269,1.68709,1.67986,1.67076,1.66032,1.64949,1.63899,1.62923,1.62218,1.61837,1.61687,1.61721,1.62178,1.62984,1.63883,1.64825,1.65585,1.66207,1.66936,1.67855,1.68983,1.70311,1.71602,1.72792,1.74007,1.75331,1.76841,1.7855,1.80208,1.81575,1.82557,1.83364,1.84084,1.84167,1.83568,1.83139,1.82817,1.8339,1.85357,1.84458,1.82406,1.80711,1.79103,1.77804,1.76989,1.76582,1.76535,1.7669,1.76777,1.76496,1.75753
3,1,276,1.59993,1.60458,1.61156,1.61988,1.62659,1.62691,1.61242,1.5807,1.54048,1.49745,1.45127,1.39778,1.3443,1.29086,1.23082,1.17098,1.11568,1.06427,1.01467,0.96791,0.927443,0.897153,0.880306,0.875381,0.881808,0.897938,0.923019,0.955282,0.993174,1.03502,1.07384,1.10292,1.13518,1.17185,1.21456,1.26919,1.31735,1.35833,1.3953,1.42952,1.4654,1.50209,1.5314,1.55584,1.57259,1.57788,1.57468,1.5667,1.55746,1.55309,1.55288,1.55315,1.55443,1.55313,1.54863,1.54708,1.54829,1.54936,1.55024,1.55013
3,1,277,1.35819,1.32073,1.27547,1.22236,1.16913,1.12077,1.07791,1.04067,1.01078,0.992355,0.986735,0.994135,1.01449,1.04701,1.09468,1.14089,1.17255,1.21125,1.24969,1.28301,1.32399,1.36878,1.41264,1.45264,1.48861,1.52156,1.55214,1.58014,1.6068,1.63217,1.65355,1.67121,1.68703,1.70146,1.7148,1.72702,1.73734,1.74539,1.75361,1.76154,1.76679,1.7703,1.77185,1.76612,1.75098,1.7316,1.71168,1.68577,1.64808,1.59752,1.53963,1.47847,1.4292,1.39242,1.3545,1.30823,1.25695,1.20494,1.15302,1.10142
3,1,278,1.21242,1.15939,1.10005,1.03253,0.960608,0.893157,0.828807,0.770211,0.724146,0.690836,0.669109,0.657569,0.654666,0.659459,0.671288,0.688554,0.707441,0.725216,0.73744,0.745834,0.775211,0.810745,0.857516,0.905766,0.951943,0.998399,1.04915,1.09455,1.1343,1.17156,1.20633,1.24018,1.27566,1.31034,1.34231,1.3718,1.39572,1.4148,1.43085,1.44092,1.44618,1.44736,1.44551,1.44269,1.43976,1.43474,1.42692,1.41678,1.40425,1.38858,1.37533,1.36918,1.36754,1.36827,1.37086,1.37424,1.38247,1.3948,1.40914,1.41827
3,1,279,1.55875,1.58669,1.61318,1.63864,1.66061,1.67923,1.69645,1.71357,1.73028,1.74506,1.7565,1.76478,1.77226,1.77965,1.78803,1.79583,1.80011,1.80467,1.80646,1.79298,1.76317,1.71437,1.64514,1.56983,1.50519,1.46073,1.42344,1.3724,1.30803,1.24067,1.189,1.13713,1.08468,1.03459,0.991376,0.974398,1.02426,1.08703,1.14946,1.21087,1.24839,1.26606,1.28204,1.31516,1.35977,1.40705,1.44641,1.4761,1.50689,1.53978,1.57155,1.60139,1.62888,1.6542,1.67697,1.69499
3,0,280,1.83264,1.83457,1.84257,1.8473,1.82683,1.79505,1.74918,1.69509,1.64539,1.60566,1.57172,1.5382,1.50011,1.45038,1.39063,1.32932,1.27311,1.22047,1.17198,1.12594,1.08671,1.05752,1.04239,1.04386,1.06054,1.08777,1.11943,1.13838,1.13636,1.12955,1.13483,1.17316,1.20998,1.25215,1.28964,1.32455,1.3616,1.40298,1.44504,1.48467,1.52237,1.56023,1.59722,1.63174,1.66181,1.68705,1.70832,1.72403,1.73684,1.74668,1.75578,1.7633,1.77077,1.77875,1.78654,1.79479,1.80245,1.80897,1.81519,1.82337
3,0,281,0.908276,0.841992,0.786623,0.745102,0.711298,0.680293,0.692261,0.740626,0.764954,0.776002,0.827192,0.883611,0.940473,0.991931,1.04343,1.09601,1.15124,1.20599,1.25382,1.29283,1.32689,1.3597,1.39085,1.41897,1.44097,1.45843,1.47067,1.47744,1.48071,1.48208,1.48499,1.49209,1.50676,1.53746,1.58362,1.62898,1.66361,1.67973,1.66465,1.63907,1.63986,1.64677,1.66114,1.68764,1.66937,1.62233,1.56798,1.51492,1.44969,1.36725,1.27102,1.17454,1.09184,1.01963,0.944882,0.872476,0.81531
3,0,282,1.593,1.6107,1.62652,1.64001,1.6507,1.65861,1.66432,1.66939,1.67305,1.67231,1.66688,1.66121,1.65863,1.66039,1.6661,1.67293,1.6797,1.68664,1.69723,1.71055,1.72323,1.73573,1.74939,1.75931,1.76022,1.74891,1.72146,1.67946,1.63436,1.60199,1.58211,1.56103,1.53485,1.50561,1.47605,1.44389,1.41168,1.3833,1.36117,1.34183,1.32505,1.31849,1.32121,1.3345,1.36134,1.38883,1.41326,1.44595,1.48804,1.5258,1.55231,1.56967,1.58458,1.60304,1.62265,1.63869,1.64882,1.653,1.65456,1.65798
3,1,283,1.82903,1.80641,1.78182,1.75858,1.73748,1.72092,1.71193,1.71235,1.72387,1.74748,1.7791,1.80974,1.81705,1.79752,1.76963,1.74073,1.71307,1.6892,1.67272,1.65752,1.62841,1.59712,1.57226,1.55401,1.53232,1.50525,1.47441,1.44308,1.41567,1.38969,1.36337,1.34136,1.32234,1.30618,1.29553,1.29184,1.29307,1.29843,1.30644,1.31705,1.32845,1.3401,1.35245,1.36622,1.38189,1.40349,1.43303,1.47081,1.51374,1.56263,1.59845,1.58639,1.56892,1.57625,1.5936,1.61901,1.66072,1.70445,1.73082,1.72247
3,0,284,1.70934,1.70825,1.70451,1.69998,1.6949,1.69013,1.68681,1.68664,1.68807,1.68987,1.69774,1.70785,1.71747,1.72732,1.73503,1.73469,1.72536,1.71053,1.6953,1.68316,1.6682,1.64846,1.62593,1.60488,1.58724,1.57392,1.56496,1.56028,1.56035,1.56495,1.57414,1.58704,1.60137,1.61285,1.61968,1.62129,1.6194,1.6185,1.61742,1.61805,1.62078,1.6206,1.61992,1.62054,1.61956,1.61732,1.62007,1.62346,1.62721,1.63292,1.64165,1.65032,1.6591,1.66534,1.66781,1.66711,1.66691,1.66808,1.66994,1.67218
3,1,285,1.57933,1.54781,1.52529,1.51602,1.51955,1.53848,1.56926,1.60724,1.64867,1.69553,1.74577,1.78873,1.8044,1.7665,1.70943,1.64113,1.56656,1.49091,1.4122,1.3285,1.23723,1.14113,1.03983,0.938175,0.840529,0.750932,0.676758,0.617074,0.570757,0.540768,0.524654,0.52185,0.528767,0.543409,0.567385,0.596078,0.626442,0.671051,0.716718,0.769818,0.828051,0.888746,0.948386,1.00983,1.07478,1.14075,1.20606,1.2709,1.33376,1.39462,1.45228,1.50919,1.56329,1.6128,1.65336,1.68391,1.70505,1.72095,1.73844,1.74707
3,0,286,1.35615,1.36671,1.39152,1.42123,1.45417,1.48775,1.51737,1.54768,1.5769,1.60436,1.63004,1.65283,1.67259,1.68996,1.70667,1.72329,1.73733,1.74685,1.75224,1.7557,1.75662,1.75579,1.75533,1.75354,1.75246,1.75406,1.75203,1.74848,1.74827,1.74925,1.74912,1.75124,1.75503,1.75664,1.76256,1.76995,1.76754,1.75053,1.71891,1.68091,1.64336,1.61447,1.59319,1.57433,1.54934,1.51911,1.48539,1.45181,1.42185,1.39814,1.38052,1.36837,1.36296,1.36383,1.36964,1.37844,1.38864,1.40174,1.42164,1.44802
3,0,287,1.49597,1.48978,1.48477,1.4871,1.49701,1.5118,1.52055,1.52638,1.53103,1.53353,1.53573,1.53881,1.54238,1.54352,1.54247,1.54617,1.55709,1.56996,1.58029,1.5861,1.59034,1.59712,1.60541,1.61252,1.61777,1.62324,1.63147,1.64101,1.64874,1.6556,1.6644,1.67202,1.67884,1.68413,1.68414,1.67727,1.66246,1.64492,1.62425,1.59884,1.57449,1.55292,1.53362,1.51233,1.48834,1.46595,1.45054,1.4407,1.43444,1.43295,1.43616,1.44405,1.45329,1.45852,1.46517,1.46955,1.47242,1.48098,1.49585,1.50916
3,1,288,1.62212,1.5994,1.56622,1.51919,1.46581,1.41293,1.35994,1.30612,1.25426,1.20948,1.1761,1.15693,1.15472,1.17661,1.22778,1.2907,1.34744,1.40304,1.44964,1.47884,1.5066,1.53846,1.57778,1.6192,1.65485,1.68189,1.70407,1.72338,1.74128,1.7583,1.77426,1.78714,1.79619,1.79865,1.79352,1.78505,1.7756,1.76752,1.75991,1.75046,1.74172,1.73304,1.72512,1.72128,1.72574,1.73911,1.76101,1.79059,1.82665,1.84314,1.78867,1.73068,1.68659,1.65397,1.62286,1.58936,1.55039,1.50418,1.45322,1.40318
6,1,289,1.70533,1.67498,1.63499,1.59957,1.57616,1.56962,1.58582,1.62393,1.66878,1.68645,1.67735,1.67098,1.66506,1.65622,1.64719,1.64507,1.65123,1.66659,1.69017,1.71522,1.7545,1.76092,1.73059,1.70679,1.67449,1.63152,1.5944,1.56237,1.52781,1.49818,1.4819,1.46745,1.4474,1.4215,1.39368,1.36808,1.34782,1.33377,1.32212,1.31339,1.30799,1.30535,1.3104,1.32747,1.36152,1.41103,1.47703,1.5463,1.59394,1.62901,1.65201,1.67083,1.68784,1.67739,1.65066,1.62801,1.60661,1.58371,1.56365,1.54675
6,0,290,1.29686,1.31622,1.34494,1.38593,1.43088,1.46269,1.47649,1.47905,1.48073,1.49245,1.5044,1.50974,1.51409,1.5185,1.52359,1.5322,1.53963,1.54154,1.54039,1.53823,1.53617,1.53205,1.52156,1.50406,1.47633,1.4309,1.37478,1.33772,1.33257,1.33245,1.30249,1.24681,1.18736,1.13379,1.08653,1.0499,1.03156,1.0392,1.06773,1.10985,1.15801,1.20321,1.23585,1.21868,1.17245,1.13311,1.11475,1.11633,1.14287,1.19429,1.23459,1.25389,1.27548,1.30999,1.35191,1.3886,1.40884,1.41358,1.40745,1.3991
6,1,291,1.51276,1.49688,1.49231,1.49484,1.51376,1.55166,1.61202,1.68288,1.74637,1.79776,1.84333,1.82038,1.77166,1.71711,1.66539,1.61025,1.54995,1.4944,1.45072,1.42293,1.413,1.41924,1.4411,1.47662,1.52139,1.56048,1.54854,1.51828,1.48746,1.47073,1.44967,1.44705,1.45638,1.45716,1.47035,1.54657,1.61083,1.65332,1.69578,1.73568,1.77151,1.7973,1.79663,1.77013,1.73836,1.70631,1.67368,1.63937,1.60096,1.56406,1.53658,1.52074,1.51631,1.51544,1.5262,1.55576,1.60766,1.67374,1.73984,1.79659
6,1,292,1.57181,1.59914,1.62997,1.67108,1.70907,1.72772,1.72349,1.70339,1.68014,1.65511,1.62848,1.61293,1.59956,1.59099,1.59094,1.60487,1.62978,1.65849,1.67241,1.66598,1.63574,1.59378,1.55613,1.51127,1.45662,1.42251,1.40385,1.36419,1.31492,1.26772,1.22671,1.20257,1.19813,1.21448,1.2538,1.30559,1.32963,1.3183,1.28019,1.2495,1.24906,1.24915,1.18769,1.20395,1.26966,1.33527,1.41676,1.4788,1.50725,1.51693,1.53223,1.55301,1.5816,1.61505,1.65525,1.69857,1.73097,1.74087,1.72325,1.6953
6,1,293,1.52331,1.51349,1.50885,1.50816,1.50478,1.50933,1.51098,1.49399,1.5184,1.53352,1.54533,1.54307,1.53624,1.53601,1.53306,1.52264,1.50844,1.48496,1.44969,1.41647,1.3888,1.36666,1.35125,1.34773,1.36525,1.40054,1.42879,1.43485,1.41829,1.39733,1.38167,1.38226,1.40183,1.42047,1.43562,1.45222,1.48093,1.52321,1.5683,1.59148,1.57818,1.55829,1.54152,1.52305,1.50531,1.49543,1.49111,1.4865,1.48538,1.48468,1.48788,1.49049,1.48103,1.50094,1.52784,1.55347,1.56252,1.56062,1.56345,1.55734
6,1,294,1.60514,1.61362,1.6097,1.59557,1.57884,1.56488,1.55793,1.55473,1.53606,1.52092,1.52107,1.52865,1.53371,1.52989,1.52931,1.52874,1.53916,1.55494,1.57136,1.562,1.51845,1.47146,1.44553,1.43131,1.41771,1.4034,1.38765,1.36146,1.3303,1.30893,1.28721,1.26406,1.23844,1.22028,1.21215,1.207,1.20611,1.21524,1.23552,1.27422,1.32881,1.38802,1.43301,1.45901,1.47833,1.49911,1.51676,1.52851,1.55607,1.58743,1.60158,1.60728,1.60285,1.58762,1.57084,1.55755,1.55117,1.55204,1.54447,1.52929
6,1,295,1.48733,1.4989,1.49794,1.50682,1.52398,1.53294,1.54111,1.58687,1.64512,1.68932,1.71942,1.75689,1.78726,1.79073,1.76818,1.72982,1.68868,1.65276,1.61658,1.58292,1.57159,1.57323,1.5772,1.57935,1.58446,1.60068,1.62835,1.6628,1.68708,1.69408,1.6826,1.65677,1.62281,1.58874,1.54328,1.4999,1.47602,1.45792,1.43787,1.41906,1.40414,1.3984,1.40378,1.42213,1.45613,1.50548,1.56396,1.58685,1.54942,1.5085,1.48692,1.49153,1.50206,1.53201,1.53914,1.54088,1.55625,1.5983,1.61096,1.63102
6,0,296,1.241,1.27621,1.31768,1.33364,1.31736,1.29862,1.29444,1.2959,1.28494,1.28882,1.32033,1.36655,1.42446,1.49137,1.54769,1.58849,1.61083,1.62355,1.63531,1.64833,1.66365,1.68127,1.69834,1.71341,1.73177,1.75615,1.78077,1.80043,1.81129,1.81054,1.80219,1.78865,1.76728,1.73437,1.69172,1.64405,1.59596,1.55073,1.5061,1.46167,1.42007,1.38146,1.34864,1.31898,1.2867,1.24836,1.21026,1.18209,1.16707,1.16303,1.16883,1.188,1.22314,1.26376,1.28932,1.28764,1.27868,1.27395,1.28851,1.29568
6,1,297,1.54056,1.54711,1.5327,1.49962,1.48078,1.4789,1.46187,1.40743,1.31084,1.24511,1.22182,1.20781,1.19946,1.20074,1.21522,1.24918,1.29532,1.34421,1.34057,1.33028,1.32352,1.32391,1.33579,1.34901,1.36995,1.39538,1.38983,1.39813,1.42836,1.46183,1.4734,1.47079,1.47405,1.49828,1.50866,1.51744,1.52866,1.53426,1.53759,1.53393,1.52059,1.50076,1.47819,1.4531,1.42522,1.40514,1.40156,1.41488,1.43343,1.45809,1.48865,1.51823,1.53854,1.54061,1.52321,1.49875,1.4901,1.48207,1.45529,1.3918
6,0,298,1.42106,1.44026,1.45551,1.4582,1.44154,1.43674,1.44579,1.4461,1.42594,1.40382,1.39255,1.40833,1.41535,1.41356,1.41825,1.42865,1.4411,1.45566,1.47365,1.49428,1.51531,1.54243,1.57433,1.60622,1.63445,1.66182,1.68546,1.70517,1.72203,1.73424,1.7446,1.75433,1.76146,1.76479,1.76011,1.74715,1.72469,1.69362,1.65572,1.62227,1.58992,1.55807,1.53051,1.50551,1.4805,1.45758,1.44083,1.43078,1.42648,1.43085,1.44558,1.4647,1.48075,1.48628,1.47444,1.4601,1.46636,1.46677,1.43965,1.40413
6,0,299,1.70588,1.70411,1.69722,1.68946,1.68386,1.68272,1.68848,1.70166,1.72027,1.73842,1.74913,1.75111,1.74649,1.74032,1.73355,1.72437,1.71043,1.69569,1.68061,1.66548,1.64949,1.63555,1.62689,1.62351,1.62243,1.62514,1.63133,1.64255,1.65617,1.66659,1.6727,1.67398,1.67325,1.67174,1.66954,1.66637,1.66283,1.6587,1.6523,1.64619,1.64661,1.65866,1.67139,1.67107,1.66112,1.64888,1.64554,1.65953,1.67299,1.67207,1.66138,1.65417,1.65778,1.66698,1.67541,1.686,1.69545,1.69936,1.69426,1.68458
6,1,300,1.15421,1.1542,1.16015,1.17396,1.19985,1.24485,1.29241,1.31597,1.30309,1.28333,1.27163,1.27233,1.30889,1.28403,1.27425,1.27797,1.30549,1.34697,1.39499,1.40382,1.42287,1.44065,1.44611,1.4533,1.46214,1.4664,1.46885,1.47108,1.47402,1.47902,1.48598,1.49542,1.50372,1.51587,1.52007,1.51949,1.51731,1.50945,1.49852,1.48503,1.4789,1.46897,1.4481,1.42023,1.39713,1.37481,1.33991,1.29804,1.25545,1.21728,1.1852,1.15906,1.1466,1.14512,1.15152,1.16639,1.19258,1.23222,1.27729,1.31156
6,1,301,1.487,1.52137,1.55554,1.58772,1.6192,1.65028,1.68189,1.71398,1.74362,1.77093,1.79797,1.82636,1.85178,1.85065,1.83757,1.83202,1.83349,1.84165,1.83849,1.80165,1.74354,1.68146,1.61098,1.55112,1.50711,1.46117,1.40589,1.35077,1.30255,1.26272,1.229,1.20068,1.18179,1.17305,1.172,1.18306,1.213,1.26175,1.3205,1.35309,1.32344,1.28057,1.25098,1.24057,1.26816,1.30275,1.28661,1.29374,1.32566,1.37231,1.42183,1.46303,1.49715,1.52874,1.5612,1.59405,1.62395,1.6489,1.67187,1.69629
6,1,302,1.22125,1.25225,1.31309,1.35921,1.39787,1.438,1.47063,1.4928,1.50919,1.52025,1.52842,1.53373,1.53772,1.54003,1.5389,1.53319,1.52451,1.5143,1.50707,1.50585,1.50714,1.50727,1.51023,1.51691,1.52018,1.51123,1.49617,1.48324,1.46014,1.42338,1.3748,1.33623,1.28435,1.22309,1.16262,1.11035,1.07217,1.05297,1.04979,1.05616,1.07341,1.10214,1.14525,1.2049,1.26042,1.2778,1.23594,1.18995,1.18243,1.20428,1.22599,1.20932,1.1943,1.23922,1.26876,1.32458,1.3762,1.41398,1.44944,1.47982
6,1,303,1.47471,1.424,1.38495,1.34234,1.30464,1.27116,1.237,1.20808,1.18653,1.17587,1.17926,1.20034,1.23776,1.27875,1.27826,1.27352,1.27183,1.27252,1.30288,1.37949,1.37607,1.36759,1.37178,1.40413,1.45117,1.48962,1.51957,1.54866,1.58086,1.61327,1.64162,1.6657,1.68735,1.7057,1.71593,1.72087,1.72744,1.73654,1.74419,1.74809,1.74793,1.74945,1.75116,1.75387,1.76732,1.79512,1.83748,1.8262,1.75149,1.68433,1.62372,1.56515,1.5085,1.45038,1.40327,1.36761,1.33072,1.29771,1.2657,1.23687
6,0,304,1.67728,1.70384,1.72977,1.75413,1.77515,1.79192,1.80454,1.8096,1.80238,1.78912,1.7784,1.77252,1.76897,1.76694,1.77492,1.80263,1.84531,1.81951,1.76129,1.70006,1.63557,1.57289,1.51102,1.4541,1.3979,1.34482,1.30451,1.27538,1.25549,1.24841,1.25312,1.27118,1.30455,1.34867,1.39038,1.41719,1.42657,1.42084,1.40835,1.39883,1.38204,1.35705,1.34825,1.35749,1.3753,1.40414,1.44849,1.50558,1.5636,1.60674,1.63521,1.66074,1.68785,1.71365,1.73856,1.76251,1.78447,1.80233,1.81538,1.81708
6,0,305,1.49295,1.47508,1.46441,1.45363,1.44837,1.4504,1.46167,1.48366,1.51527,1.55543,1.61118,1.66564,1.69529,1.71394,1.71446,1.68439,1.64283,1.60088,1.5657,1.53467,1.50638,1.48304,1.46542,1.45349,1.44804,1.44888,1.45806,1.47819,1.50423,1.54644,1.55963,1.54302,1.52553,1.50623,1.50529,1.53619,1.58818,1.57974,1.5671,1.57021,1.57595,1.59915,1.60469,1.582,1.54925,1.53541,1.51712,1.50159,1.49314,1.46798,1.43825,1.41967,1.41852,1.41916,1.42734,1.4417,1.45639,1.47512,1.50524,1.55087
6,0,306,1.49124,1.49641,1.50111,1.50023,1.48877,1.46876,1.45516,1.45097,1.42825,1.39463,1.37916,1.38956,1.39516,1.39655,1.40599,1.42886,1.46331,1.50275,1.53616,1.56108,1.58161,1.60034,1.62206,1.6487,1.67495,1.6987,1.71941,1.735,1.74643,1.75239,1.74802,1.74147,1.73954,1.76679,1.77821,1.77145,1.74038,1.70584,1.67752,1.65127,1.624,1.59918,1.57888,1.56134,1.54668,1.53296,1.51812,1.50348,1.49682,1.49968,1.50677,1.51473,1.52035,1.51456,1.49821,1.48829,1.46748,1.42165
6,1,307,1.22497,1.22932,1.23322,1.24037,1.26252,1.27009,1.26468,1.28038,1.31556,1.34608,1.35942,1.36437,1.35948,1.34064,1.32614,1.33025,1.33518,1.34389,1.34499,1.33164,1.3082,1.29186,1.27402,1.2573,1.23811,1.21376,1.19097,1.18867,1.18235,1.18139,1.18518,1.19938,1.22561,1.25926,1.29234,1.32041,1.33656,1.33764,1.335,1.3361,1.31745,1.29764,1.27866,1.25546,1.22936,1.2008,1.16994,1.14336,1.12987,1.12854,1.14025,1.16704,1.20689,1.22701,1.22982,1.22896,1.23177,1.24033,1.26356,1.28037
6,0,308,1.55755,1.56262,1.55529,1.54493,1.53726,1.53761,1.54635,1.56968,1.61038,1.65893,1.70338,1.74014,1.76777,1.78306,1.78511,1.77252,1.7511,1.72385,1.69286,1.66717,1.64883,1.63072,1.62068,1.61902,1.62641,1.64583,1.68029,1.71596,1.75408,1.79105,1.79162,1.76136,1.72948,1.69743,1.66625,1.6427,1.62779,1.61651,1.60766,1.6002,1.59595,1.59124,1.59003,1.59583,1.5907,1.57546,1.5687,1.54948,1.51787,1.50906,1.5054,1.51143,1.54729,1.59796,1.65117,1.70227,1.74218,1.7685,1.78028,1.77485
6,1,309,1.59166,1.58875,1.5894,1.59704,1.60996,1.62795,1.64904,1.66785,1.67555,1.66817,1.64989,1.63726,1.61526,1.58571,1.54713,1.50542,1.46564,1.42709,1.39168,1.36832,1.35749,1.3598,1.37181,1.39892,1.43665,1.46759,1.47163,1.44735,1.4194,1.40402,1.41229,1.45666,1.48799,1.46513,1.47451,1.51825,1.57494,1.63583,1.68284,1.71097,1.7272,1.74213,1.76044,1.77499,1.78213,1.78258,1.77421,1.75666,1.7339,1.70916,1.68458,1.66167,1.64211,1.62635,1.6166,1.61261,1.6117,1.61586,1.6245,1.63248
6,0,310,1.73618,1.70168,1.66959,1.63803,1.6022,1.56581,1.5352,1.50977,1.48613,1.46524,1.45083,1.44655,1.45224,1.46651,1.48639,1.508,1.52398,1.53181,1.5282,1.51375,1.49694,1.49994,1.4913,1.49801,1.51226,1.52383,1.52904,1.53177,1.56204,1.60763,1.63992,1.6564,1.6771,1.7038,1.72866,1.74938,1.76838,1.78332,1.79391,1.79955,1.79644,1.78916,1.78165,1.77292,1.76175,1.75125,1.74385,1.73875,1.73755,1.74358,1.75727,1.77231,1.78814,1.78292,1.75414,1.72083,1.6882,1.65665,1.62428,1.59047
6,0,311,1.66007,1.67253,1.68925,1.70744,1.72659,1.74736,1.76196,1.77446,1.78675,1.79611,1.80192,1.80142,1.79555,1.78629,1.77853,1.7697,1.7537,1.72978,1.69917,1.67153,1.65033,1.63304,1.6181,1.59862,1.57471,1.54992,1.52942,1.5177,1.51723,1.52598,1.53931,1.55316,1.56216,1.5687,1.57054,1.56332,1.55766,1.55198,1.53697,1.52779,1.51994,1.51064,1.50406,1.50872,1.52516,1.54223,1.56064,1.58228,1.60678,1.62699,1.64245,1.65425,1.66501,1.67892,1.69732,1.71871,1.73682,1.74995,1.76166,1.77311
6,1,312,1.56757,1.57881,1.60192,1.63737,1.67517,1.69517,1.68449,1.65859,1.6247,1.58588,1.54849,1.50832,1.46415,1.43303,1.41356,1.39157,1.36837,1.35144,1.34468,1.34975,1.36642,1.39859,1.44868,1.50798,1.5541,1.54064,1.48964,1.46045,1.45687,1.47256,1.50383,1.51454,1.50129,1.51225,1.53067,1.555,1.58488,1.62768,1.66228,1.67713,1.69015,1.70961,1.72898,1.74288,1.75228,1.74901,1.73331,1.71531,1.69437,1.6734,1.65159,1.63148,1.62089,1.61419,1.61205,1.61617,1.62987,1.65947,1.69249,1.71161
6,1,313,1.74649,1.69985,1.63305,1.58144,1.53971,1.50526,1.48576,1.46438,1.44104,1.41822,1.39549,1.37205,1.34858,1.3242,1.29905,1.27726,1.2596,1.24549,1.23648,1.2334,1.2377,1.25717,1.29564,1.3459,1.4095,1.48553,1.53863,1.57898,1.60924,1.63816,1.6745,1.69949,1.71469,1.72307,1.71799,1.69522,1.66322,1.63268,1.60605,1.59414,1.59838,1.62016,1.65848,1.69318,1.69431,1.68134,1.67277,1.66681,1.65876,1.65673,1.65702,1.66985,1.69025,1.7158,1.7538,1.75339,1.68989,1.63088,1.5906,1.54853
6,0,314,1.3858,1.33774,1.30263,1.28653,1.28969,1.30947,1.3435,1.38386,1.42367,1.43919,1.38824,1.31916,1.30962,1.34788,1.37478,1.40488,1.44725,1.50351,1.5592,1.59231,1.5931,1.58626,1.58878,1.59615,1.60153,1.60549,1.60991,1.61674,1.62485,1.63251,1.63644,1.63203,1.62572,1.62222,1.62018,1.62187,1.62493,1.6204,1.6031,1.5662,1.52859,1.50634,1.50172,1.48483,1.43506,1.3753,1.3216,1.30434,1.34328,1.37268,1.3459
6,1,315,1.4128,1.42352,1.44925,1.4963,1.53377,1.4959,1.49461,1.5129,1.55973,1.63624,1.66276,1.65752,1.67688,1.70651,1.7221,1.72498,1.72111,1.71276,1.70154,1.68829,1.67031,1.64763,1.62213,1.60351,1.59292,1.58746,1.58562,1.58746,1.59751,1.62029,1.65742,1.69461,1.70549,1.68836,1.65773,1.61912,1.57672,1.53809,1.50278,1.46483,1.42207,1.37937,1.34244,1.31451,1.29949,1.29993,1.31526,1.34407,1.38217,1.42272,1.44846,1.44299,1.42883,1.41983,1.4158,1.41812,1.42948,1.4601,1.46105,1.45444
6,1,316,1.7725,1.78064,1.76646,1.7459,1.72046,1.69886,1.67332,1.64328,1.61589,1.58253,1.54386,1.52366,1.51748,1.50664,1.50373,1.52923,1.57066,1.63379,1.70035,1.75443,1.79207,1.78562,1.75818,1.743,1.7154,1.66546,1.60726,1.5556,1.50976,1.46363,1.42661,1.40385,1.39588,1.40643,1.43796,1.49367,1.5596,1.58297,1.56767,1.5382,1.50864,1.50059,1.51601,1.47944,1.46024,1.49776,1.55614,1.61239,1.66487,1.68314,1.68647,1.70189,1.72942,1.74894,1.74909,1.7425,1.72059,1.69401,1.67069,1.64391
6,1,317,1.548,1.51468,1.47423,1.43447,1.39792,1.36501,1.33704,1.31726,1.30603,1.30631,1.32657,1.36864,1.40182,1.40086,1.37175,1.34608,1.34301,1.36595,1.37384,1.38257,1.40177,1.44232,1.50159,1.55981,1.61634,1.65815,1.68022,1.6877,1.69184,1.69506,1.69615,1.69311,1.68543,1.67458,1.66673,1.65894,1.65707,1.65561,1.63972,1.65,1.66521,1.67041,1.66225,1.63387,1.61084,1.59185,1.56352,1.52039,1.47174,1.42565,1.38243,1.34664,1.31744,1.29691,1.28696,1.28988,1.30715,1.33244,1.34351,1.32276
6,1,318,1.62625,1.59979,1.56809,1.53519,1.50722,1.4859,1.47502,1.47499,1.48567,1.505,1.52887,1.53368,1.50885,1.4862,1.47574,1.46747,1.45503,1.42385,1.43427,1.46806,1.52368,1.61863,1.68381,1.7002,1.7131,1.73388,1.73433,1.71796,1.69989,1.67812,1.65768,1.63999,1.62178,1.59535,1.56811,1.5462,1.52647,1.5143,1.51054,1.50951,1.51242,1.53395,1.57423,1.63176,1.68606,1.7166,1.70951,1.68764,1.67319,1.6538,1.63326,1.5991,1.55915,1.51998,1.48216,1.45048,1.42859,1.4194,1.42504,1.44719
